2024.11.19 19:07:51 INFO  Started: Metals version 1.4.1 in folders 'C:\Users\somes\OneDrive\Documents\GitHub\scala' for client Visual Studio Code 1.95.3.
2024.11.19 19:08:08 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/ow2/asm/asm-tree/9.7.1/asm-tree-9.7.1.jar
2024.11.19 19:08:08 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/scala-lang/modules/scala-xml_2.12/2.3.0/scala-xml_2.12-2.3.0.jar
2024.11.19 19:08:08 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/fusesource/jansi/jansi/2.4.1/jansi-2.4.1.jar
2024.11.19 19:08:08 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/scala-lang/scala-compiler/2.12.20/scala-compiler-2.12.20.jar
2024.11.19 19:08:08 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/scala-lang/modules/scala-collection-compat_2.12/2.12.0/scala-collection-compat_2.12-2.12.0.jar
2024.11.19 19:08:08 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/ow2/asm/asm-tree/9.7.1/asm-tree-9.7.1.jar
2024.11.19 19:08:08 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/scala-sbt/util-relation_2.12/1.10.1/util-relation_2.12-1.10.1.jar
2024.11.19 19:08:08 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/scala-lang/modules/scala-collection-compat_2.12/2.12.0/scala-collection-compat_2.12-2.12.0.jar
2024.11.19 19:08:08 INFO  BSP server: Downloading https://repo1.maven.org/maven2/net/openhft/zero-allocation-hashing/0.16/zero-allocation-hashing-0.16.jar
2024.11.19 19:08:08 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/scala-sbt/util-interface/1.10.1/util-interface-1.10.1.jar
2024.11.19 19:08:08 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/scalameta/trees_2.12/4.9.9/trees_2.12-4.9.9.jar
2024.11.19 19:08:08 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/fusesource/jansi/jansi/2.4.1/jansi-2.4.1.jar
2024.11.19 19:08:08 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/net/openhft/zero-allocation-hashing/0.16/zero-allocation-hashing-0.16.jar
2024.11.19 19:08:08 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/scala-sbt/util-relation_2.12/1.10.1/util-relation_2.12-1.10.1.jar
2024.11.19 19:08:08 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/scala-lang/scala-library/2.12.20/scala-library-2.12.20.jar
2024.11.19 19:08:08 WARN  No build session currently active to reload. Attempting to reconnect.
2024.11.19 19:08:08 INFO  Attempting to connect to the build server...
2024.11.19 19:08:08 INFO  Running BSP server List(C:\Program Files\scala-cli-x86_64-pc-win32\scala-cli.EXE, bsp, --json-options, C:\Users\somes\OneDrive\Documents\GitHub\scala\.scala-build\ide-options-v2.json, --json-launcher-options, C:\Users\somes\OneDrive\Documents\GitHub\scala\.scala-build\ide-launcher-options.json, --envs-file, C:\Users\somes\OneDrive\Documents\GitHub\scala\.scala-build\ide-envs.json, C:\Users\somes\OneDrive\Documents\GitHub\scala)
2024.11.19 19:08:08 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/io/monix/monix-execution_2.12/3.2.0/monix-execution_2.12-3.2.0.jar
2024.11.19 19:08:09 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/scalameta/trees_2.12/4.9.9/trees_2.12-4.9.9.jar
2024.11.19 19:08:09 INFO  BSP server: Starting compilation server
2024.11.19 19:08:10 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at C:\Users\somes\OneDrive\Documents\GitHub\scala\.metals\bsp.trace.json or C:\Users\somes\AppData\Local\scalameta\metals\cache\bsp.trace.json
2024.11.19 19:08:11 INFO  BSP server: Starting compilation server
2024.11.19 19:08:12 INFO  BSP server: Error: java.nio.file.AccessDeniedException: C:\Users\somes\AppData\Local\ScalaCli\cache\.bsp-sockets.tmp-35660 -> C:\Users\somes\AppData\Local\ScalaCli\cache\bsp-sockets
2024.11.19 19:08:12 INFO  BSP server: For more details, please see 'C:\Users\somes\OneDrive\Documents\GitHub\scala\.scala-build\stacktraces\1732072092-12526024123920110579.log'
2024.11.19 19:08:13 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/scala-lang/scala3-compiler_3/3.5.2/scala3-compiler_3-3.5.2.pom
2024.11.19 19:08:13 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/scala-lang/scala3-compiler_3/3.5.2/scala3-compiler_3-3.5.2.pom
2024.11.19 19:08:13 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/scala-lang/scala3-interfaces/3.5.2/scala3-interfaces-3.5.2.pom
2024.11.19 19:08:13 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/scala-lang/scala3-library_3/3.5.2/scala3-library_3-3.5.2.pom
2024.11.19 19:08:13 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/scala-lang/tasty-core_3/3.5.2/tasty-core_3-3.5.2.pom
2024.11.19 19:08:13 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/scala-lang/scala3-interfaces/3.5.2/scala3-interfaces-3.5.2.pom
2024.11.19 19:08:13 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/scala-lang/tasty-core_3/3.5.2/tasty-core_3-3.5.2.pom
2024.11.19 19:08:13 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/scala-lang/scala3-library_3/3.5.2/scala3-library_3-3.5.2.pom
2024.11.19 19:08:13 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/scala-lang/scala3-compiler_3/3.5.2/scala3-compiler_3-3.5.2.jar
2024.11.19 19:08:13 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/scala-lang/scala3-library_3/3.5.2/scala3-library_3-3.5.2.jar
2024.11.19 19:08:13 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/scala-lang/scala3-interfaces/3.5.2/scala3-interfaces-3.5.2.jar
2024.11.19 19:08:13 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/scala-lang/tasty-core_3/3.5.2/tasty-core_3-3.5.2.jar
2024.11.19 19:08:13 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/scala-lang/scala3-interfaces/3.5.2/scala3-interfaces-3.5.2.jar
2024.11.19 19:08:13 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/scala-lang/tasty-core_3/3.5.2/tasty-core_3-3.5.2.jar
2024.11.19 19:08:13 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/scala-lang/scala3-library_3/3.5.2/scala3-library_3-3.5.2.jar
2024.11.19 19:08:15 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/scala-lang/scala3-compiler_3/3.5.2/scala3-compiler_3-3.5.2.jar
2024.11.19 19:08:15 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/scala-lang/scala3-sbt-bridge/3.5.2/scala3-sbt-bridge-3.5.2.pom
2024.11.19 19:08:15 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/scala-lang/scala3-sbt-bridge/3.5.2/scala3-sbt-bridge-3.5.2.pom
2024.11.19 19:08:15 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/scala-lang/scala3-sbt-bridge/3.5.2/scala3-sbt-bridge-3.5.2.jar
2024.11.19 19:08:15 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/scala-lang/scala3-sbt-bridge/3.5.2/scala3-sbt-bridge-3.5.2.jar
2024.11.19 19:08:15 INFO  BSP server: Downloading https://repo1.maven.org/maven2/org/scala-lang/scala3-library_3/3.5.2/scala3-library_3-3.5.2-sources.jar
2024.11.19 19:08:15 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/org/scala-lang/scala3-library_3/3.5.2/scala3-library_3-3.5.2-sources.jar
2024.11.19 19:08:15 INFO  BSP server: Downloading https://repo1.maven.org/maven2/com/sourcegraph/semanticdb-javac/0.10.0/semanticdb-javac-0.10.0.pom
2024.11.19 19:08:15 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/com/sourcegraph/semanticdb-javac/0.10.0/semanticdb-javac-0.10.0.pom
2024.11.19 19:08:15 INFO  BSP server: Downloading https://repo1.maven.org/maven2/com/sourcegraph/semanticdb-javac/0.10.0/semanticdb-javac-0.10.0.jar
2024.11.19 19:08:15 INFO  BSP server: Downloaded https://repo1.maven.org/maven2/com/sourcegraph/semanticdb-javac/0.10.0/semanticdb-javac-0.10.0.jar
2024.11.19 19:08:17 INFO  time: Connected to build server in 19s
2024.11.19 19:08:17 INFO  Connected to Build server: scala-cli v1.5.3
2024.11.19 19:08:17 INFO  time: Imported build in 0.34s
2024.11.19 19:08:17 INFO  running doctor check
2024.11.19 19:08:17 INFO  java targets: scala_9e528805c5, scala_9e528805c5-test
2024.11.19 19:08:19 INFO  compiling scala_9e528805c5 (1 scala source)
2024.11.19 19:08:24 WARN  Flyway upgrade recommended: H2 2.3.232 is newer than this version of Flyway and support has not been tested. The latest supported version of H2 is 2.2.224.
2024.11.19 19:08:28 INFO  time: compiled scala_9e528805c5 in 8.72s
2024.11.19 19:08:28 INFO  compiling scala_9e528805c5 (1 scala source)
2024.11.19 19:08:29 INFO  time: compiled scala_9e528805c5 in 1.26s
2024.11.19 19:08:48 INFO  time: indexed workspace in 30s
2024.11.19 19:09:10 ERROR Timeout waiting for 'build/initialize' response
2024.11.19 19:09:10 WARN  Retrying connection to the build server scala-cli
2024.11.19 19:09:10 INFO  Running BSP server List(C:\Program Files\scala-cli-x86_64-pc-win32\scala-cli.EXE, bsp, --json-options, C:\Users\somes\OneDrive\Documents\GitHub\scala\.scala-build\ide-options-v2.json, --json-launcher-options, C:\Users\somes\OneDrive\Documents\GitHub\scala\.scala-build\ide-launcher-options.json, --envs-file, C:\Users\somes\OneDrive\Documents\GitHub\scala\.scala-build\ide-envs.json, C:\Users\somes\OneDrive\Documents\GitHub\scala)
2024.11.19 19:09:11 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at C:\Users\somes\OneDrive\Documents\GitHub\scala\.metals\bsp.trace.json or C:\Users\somes\AppData\Local\scalameta\metals\cache\bsp.trace.json
2024.11.19 19:09:11 INFO  time: Connected to build server in 1m3s
2024.11.19 19:09:11 INFO  Connected to Build server: scala-cli v1.5.3
2024.11.19 19:09:11 INFO  running doctor check
2024.11.19 19:09:11 INFO  java targets: scala_9e528805c5, scala_9e528805c5-test
2024.11.19 19:09:14 INFO  time: indexed workspace in 2.13s
Nov 19, 2024 7:16:40 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 57
Nov 19, 2024 7:18:22 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 272
2024.11.19 19:20:45 INFO  compiling scala_9e528805c5 (1 scala source)
2024.11.19 19:20:48 INFO  time: compiled scala_9e528805c5 in 3.39s
2024.11.19 19:21:15 INFO  compiling scala_9e528805c5 (1 scala source)
2024.11.19 19:21:16 INFO  time: compiled scala_9e528805c5 in 1.87s
2024.11.19 19:21:40 INFO  compiling scala_9e528805c5 (1 scala source)
2024.11.19 19:21:41 INFO  time: compiled scala_9e528805c5 in 1.04s
2024.11.19 19:22:04 INFO  compiling scala_9e528805c5 (1 scala source)
2024.11.19 19:22:04 INFO  time: compiled scala_9e528805c5 in 0.37s
2024.11.19 19:23:01 INFO  compiling scala_9e528805c5 (1 scala source)
2024.11.19 19:23:01 INFO  time: compiled scala_9e528805c5 in 0.2s
2024.11.19 19:23:32 INFO  compiling scala_9e528805c5 (1 scala source)
2024.11.19 19:23:32 INFO  time: compiled scala_9e528805c5 in 0.8s
2024.11.19 19:29:10 INFO  compiling scala_9e528805c5 (1 scala source)
2024.11.19 19:29:10 INFO  time: compiled scala_9e528805c5 in 0.67s
2024.11.19 19:29:37 INFO  compiling scala_9e528805c5 (1 scala source)
2024.11.19 19:29:37 INFO  time: compiled scala_9e528805c5 in 0.52s
Nov 19, 2024 7:32:56 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 1753
2024.11.19 19:33:16 INFO  compiling scala_9e528805c5 (1 scala source)
2024.11.19 19:33:16 INFO  time: compiled scala_9e528805c5 in 0.87s
Nov 19, 2024 7:38:49 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 1894
2024.11.19 19:40:17 INFO  compiling scala_9e528805c5 (1 scala source)
2024.11.19 19:40:17 INFO  time: compiled scala_9e528805c5 in 0.26s
2024.11.19 19:47:31 INFO  compiling scala_9e528805c5 (1 scala source)
2024.11.19 19:47:32 INFO  time: compiled scala_9e528805c5 in 1.22s
2024.11.19 19:47:47 INFO  compiling scala_9e528805c5 (1 scala source)
2024.11.19 19:47:47 INFO  time: compiled scala_9e528805c5 in 0.67s
2024.11.19 19:48:54 INFO  compiling scala_9e528805c5 (1 scala source)
2024.11.19 19:48:54 INFO  time: compiled scala_9e528805c5 in 0.6s
Nov 19, 2024 7:55:10 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 2451
2024.11.19 19:55:14 INFO  compiling scala_9e528805c5 (1 scala source)
2024.11.19 19:55:14 INFO  time: compiled scala_9e528805c5 in 0.63s
2024.11.19 19:59:59 INFO  compiling scala_9e528805c5 (1 scala source)
2024.11.19 19:59:59 INFO  time: compiled scala_9e528805c5 in 0.65s
2024.11.19 20:04:20 INFO  compiling scala_9e528805c5 (1 scala source)
2024.11.19 20:04:20 INFO  time: compiled scala_9e528805c5 in 0.63s
Nov 19, 2024 8:04:56 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 2711
Nov 19, 2024 8:04:57 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 2719
Nov 19, 2024 8:04:57 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 2720
Nov 19, 2024 8:04:57 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 2721
Nov 19, 2024 8:04:57 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 2723
Nov 19, 2024 8:05:00 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 2753
2024.11.19 20:05:02 INFO  compiling scala_9e528805c5 (1 scala source)
2024.11.19 20:05:02 INFO  time: compiled scala_9e528805c5 in 0.42s
Nov 19, 2024 8:09:49 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 2946
Nov 19, 2024 8:09:58 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 2997
Nov 19, 2024 8:11:11 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 3043
2024.11.19 20:11:25 INFO  compiling scala_9e528805c5 (1 scala source)
2024.11.19 20:11:25 INFO  time: compiled scala_9e528805c5 in 0.23s
2024.11.19 20:11:42 INFO  compiling scala_9e528805c5 (1 scala source)
2024.11.19 20:11:42 INFO  time: compiled scala_9e528805c5 in 0.44s
2024.11.19 20:12:21 INFO  compiling scala_9e528805c5 (1 scala source)
2024.11.19 20:12:21 INFO  time: compiled scala_9e528805c5 in 0.46s
2024.11.19 20:12:53 INFO  compiling scala_9e528805c5 (1 scala source)
2024.11.19 20:12:53 INFO  time: compiled scala_9e528805c5 in 0.13s
2024.11.19 20:13:12 INFO  compiling scala_9e528805c5 (1 scala source)
2024.11.19 20:13:12 INFO  time: compiled scala_9e528805c5 in 0.63s
2024.11.19 20:13:36 INFO  compiling scala_9e528805c5 (1 scala source)
2024.11.19 20:13:36 INFO  time: compiled scala_9e528805c5 in 0.81s
Nov 19, 2024 8:13:49 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 3403
2024.11.19 20:13:56 INFO  compiling scala_9e528805c5 (1 scala source)
2024.11.19 20:13:56 INFO  time: compiled scala_9e528805c5 in 0.31s
Nov 19, 2024 8:15:24 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 3595
2024.11.19 20:17:49 INFO  compiling scala_9e528805c5 (1 scala source)
2024.11.19 20:17:49 INFO  time: compiled scala_9e528805c5 in 0.44s
2024.11.19 20:18:21 INFO  compiling scala_9e528805c5 (1 scala source)
2024.11.19 20:18:21 INFO  time: compiled scala_9e528805c5 in 0.18s
2024.11.19 20:18:51 INFO  compiling scala_9e528805c5 (1 scala source)
2024.11.19 20:18:51 WARN  there was 1 deprecation warning; re-run with -deprecation for details
2024.11.19 20:18:51 INFO  time: compiled scala_9e528805c5 in 0.83s
Nov 19, 2024 8:20:40 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 4090
2024.11.19 21:30:03 INFO  compiling scala_9e528805c5 (1 scala source)
2024.11.19 21:30:11 WARN  there was 1 deprecation warning; re-run with -deprecation for details
2024.11.19 21:30:13 INFO  time: compiled scala_9e528805c5 in 9.97s
2024.11.19 21:30:50 INFO  compiling scala_9e528805c5 (1 scala source)
2024.11.19 21:30:50 INFO  time: compiled scala_9e528805c5 in 0.52s
2024.11.19 21:30:51 WARN  Could not load snapshot text for C:\Users\somes\OneDrive\Documents\GitHub\scala\HelloWorld.scala
2024.11.19 21:31:08 WARN  Could not load snapshot text for C:\Users\somes\OneDrive\Documents\GitHub\scala\HelloWorld.scala
2024.11.19 21:31:09 WARN  Could not load snapshot text for C:\Users\somes\OneDrive\Documents\GitHub\scala\HelloWorld.scala
2024.11.19 21:31:09 WARN  Could not load snapshot text for C:\Users\somes\OneDrive\Documents\GitHub\scala\HelloWorld.scala
2024.11.19 21:31:09 WARN  Could not load snapshot text for C:\Users\somes\OneDrive\Documents\GitHub\scala\HelloWorld.scala
2024.11.19 21:31:12 WARN  Could not load snapshot text for C:\Users\somes\OneDrive\Documents\GitHub\scala\HelloWorld.scala
2024.11.19 21:31:13 WARN  Could not load snapshot text for C:\Users\somes\OneDrive\Documents\GitHub\scala\HelloWorld.scala
2024.11.19 21:31:15 INFO  compiling scala_9e528805c5 (1 scala source)
2024.11.19 21:31:15 INFO  time: compiled scala_9e528805c5 in 0.27s
2024.11.19 21:31:16 WARN  Could not load snapshot text for C:\Users\somes\OneDrive\Documents\GitHub\scala\HelloWorld.scala
2024.11.19 21:31:49 WARN  Could not load snapshot text for C:\Users\somes\OneDrive\Documents\GitHub\scala\HelloWorld.scala
2024.11.19 21:31:51 WARN  Could not load snapshot text for C:\Users\somes\OneDrive\Documents\GitHub\scala\HelloWorld.scala
2024.11.19 21:31:51 WARN  Could not load snapshot text for C:\Users\somes\OneDrive\Documents\GitHub\scala\HelloWorld.scala
2024.11.19 21:32:06 WARN  Could not load snapshot text for C:\Users\somes\OneDrive\Documents\GitHub\scala\HelloWorld.scala
2024.11.19 21:32:11 WARN  Could not load snapshot text for C:\Users\somes\OneDrive\Documents\GitHub\scala\HelloWorld.scala
2024.11.19 21:32:11 WARN  Could not load snapshot text for C:\Users\somes\OneDrive\Documents\GitHub\scala\HelloWorld.scala
2024.11.19 21:32:26 WARN  Could not load snapshot text for C:\Users\somes\OneDrive\Documents\GitHub\scala\HelloWorld.scala
2024.11.19 21:32:29 WARN  Could not load snapshot text for C:\Users\somes\OneDrive\Documents\GitHub\scala\HelloWorld.scala
2024.11.19 21:32:39 WARN  Could not load snapshot text for C:\Users\somes\OneDrive\Documents\GitHub\scala\HelloWorld.scala
2024.11.19 21:32:40 WARN  Could not load snapshot text for C:\Users\somes\OneDrive\Documents\GitHub\scala\HelloWorld.scala
2024.11.19 21:32:47 WARN  Could not load snapshot text for C:\Users\somes\OneDrive\Documents\GitHub\scala\HelloWorld.scala
2024.11.19 21:32:47 WARN  Could not load snapshot text for C:\Users\somes\OneDrive\Documents\GitHub\scala\HelloWorld.scala
2024.11.19 21:32:50 WARN  Could not load snapshot text for C:\Users\somes\OneDrive\Documents\GitHub\scala\HelloWorld.scala
2024.11.19 21:32:52 WARN  Could not load snapshot text for C:\Users\somes\OneDrive\Documents\GitHub\scala\HelloWorld.scala
2024.11.19 21:34:11 INFO  compiling scala_9e528805c5 (1 scala source)
2024.11.19 21:34:14 WARN  there was 1 deprecation warning; re-run with -deprecation for details
2024.11.19 21:34:14 INFO  time: compiled scala_9e528805c5 in 3.63s
2024.11.19 21:34:36 INFO  compiling scala_9e528805c5 (1 scala source)
2024.11.19 21:34:38 WARN  there was 1 deprecation warning; re-run with -deprecation for details
2024.11.19 21:34:38 INFO  time: compiled scala_9e528805c5 in 2.03s
Nov 19, 2024 9:35:00 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 4787
2024.11.19 21:35:06 INFO  compiling scala_9e528805c5 (1 scala source)
2024.11.19 21:35:06 WARN  there was 1 deprecation warning; re-run with -deprecation for details
2024.11.19 21:35:06 INFO  time: compiled scala_9e528805c5 in 0.94s
Nov 19, 2024 9:35:52 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 4864
2024.11.19 21:36:01 INFO  compiling scala_9e528805c5 (1 scala source)
2024.11.19 21:36:02 WARN  there was 1 deprecation warning; re-run with -deprecation for details
2024.11.19 21:36:02 INFO  time: compiled scala_9e528805c5 in 1.5s
2024.11.19 21:36:29 INFO  compiling scala_9e528805c5 (1 scala source)
2024.11.19 21:36:29 WARN  there was 1 deprecation warning; re-run with -deprecation for details
2024.11.19 21:36:29 INFO  time: compiled scala_9e528805c5 in 0.53s
2024.11.19 21:37:16 INFO  compiling scala_9e528805c5 (1 scala source)
2024.11.19 21:37:16 WARN  there was 1 deprecation warning; re-run with -deprecation for details
2024.11.19 21:37:16 INFO  time: compiled scala_9e528805c5 in 0.87s
2024.11.19 21:38:28 INFO  compiling scala_9e528805c5 (1 scala source)
2024.11.19 21:38:28 INFO  time: compiled scala_9e528805c5 in 0.18s
2024.11.19 21:38:40 INFO  compiling scala_9e528805c5 (1 scala source)
2024.11.19 21:38:40 WARN  there was 1 deprecation warning; re-run with -deprecation for details
2024.11.19 21:38:40 INFO  time: compiled scala_9e528805c5 in 0.6s
2024.11.19 22:19:17 INFO  Shutting down server
2024.11.19 22:19:17 INFO  shutting down Metals
2024.11.19 22:19:18 INFO  Shut down connection with build server.
2024.11.19 22:19:18 INFO  Exiting server
